https,iframe,ip,length_hostname,length_url,nb_and,nb_at,nb_dots,nb_hyphens,nb_percent,nb_underscore,num_subdomains,popup_window,submit_email,label
1,0,0,19,54,0,0,2,0,1,0,1,0,0,0
1,0,1,50,76,0,0,4,1,0,0,3,0,0,1
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
0,0,0,16,70,0,0,2,1,0,1,1,0,0,1
1,0,1,14,22,0,0,3,0,0,0,2,0,0,1
1,0,0,38,46,0,0,2,0,0,0,1,0,0,0
1,0,0,15,53,0,0,2,4,0,0,1,0,0,0
1,0,0,20,105,0,0,5,0,0,0,1,0,0,1
0,0,1,18,64,0,0,2,0,0,0,1,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,18,47,0,0,3,0,0,0,1,0,0,0
1,0,1,61,126,0,0,3,4,0,2,1,0,0,1
0,0,0,28,37,0,0,2,0,0,0,1,0,0,0
0,0,0,20,42,0,0,2,0,0,0,1,0,0,0
1,0,0,8,15,0,0,1,0,0,0,0,0,0,0
1,0,1,13,44,0,0,3,0,0,0,1,0,0,0
1,0,0,23,71,0,0,3,1,0,3,1,0,0,0
0,0,0,25,72,0,0,2,0,0,0,0,0,0,1
0,0,0,24,48,0,0,3,0,0,0,1,0,0,0
1,0,0,22,29,0,0,2,1,0,0,1,0,0,0
0,0,1,17,71,0,0,2,2,0,0,1,0,0,0
1,0,0,24,32,0,0,2,0,0,0,1,0,0,0
1,0,1,18,59,0,0,2,0,0,0,1,0,0,1
1,0,0,28,55,0,0,2,1,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,12,32,0,0,2,0,0,0,1,0,0,1
1,0,0,26,34,0,0,2,0,0,0,1,0,0,0
1,0,1,12,115,0,0,3,11,0,0,1,0,0,0
0,0,0,14,33,0,0,2,0,0,0,1,0,0,1
1,0,0,20,74,0,0,3,3,0,0,1,0,0,0
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
1,0,0,11,18,0,0,1,0,0,0,0,0,0,0
1,0,0,22,62,0,0,2,1,0,0,1,0,0,0
1,0,0,17,56,0,0,2,3,0,0,1,0,0,0
0,0,1,44,53,0,0,4,3,0,0,3,0,0,1
1,0,0,15,27,0,0,1,0,0,0,0,0,0,0
1,0,0,59,84,0,0,8,1,0,0,7,0,0,1
1,0,0,18,56,0,0,1,1,0,0,0,0,0,1
0,0,1,25,552,9,0,5,24,5,7,1,0,0,0
0,0,0,13,110,0,0,2,14,0,0,1,0,0,0
1,0,1,15,102,0,0,1,1,0,0,0,0,0,1
1,0,0,24,32,0,0,2,0,0,0,1,0,0,0
0,0,0,30,99,0,0,4,7,0,0,2,0,0,0
0,0,0,10,19,0,0,2,0,0,0,1,0,0,0
1,0,0,13,34,0,0,2,0,0,0,0,1,0,0
1,0,0,18,103,0,0,2,9,0,0,1,0,0,0
1,0,0,8,45,0,0,1,0,1,0,0,0,0,1
1,0,0,24,31,0,0,2,0,0,0,1,0,0,1
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
0,0,0,31,76,0,0,3,1,0,0,1,0,0,1
1,0,1,12,393,9,1,24,0,0,18,2,0,0,1
1,0,0,17,45,0,0,1,2,0,0,0,0,0,1
1,0,0,28,36,0,0,2,1,0,0,1,0,0,1
1,0,1,25,409,0,0,3,17,0,1,2,0,0,1
1,0,0,68,76,0,0,7,3,0,0,6,0,0,1
1,0,0,17,24,0,0,2,0,0,0,1,0,0,0
1,0,0,15,49,0,0,2,0,0,0,1,0,0,0
1,0,0,13,40,0,0,4,0,0,0,2,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,15,22,0,0,2,0,0,0,1,0,0,1
0,0,0,15,34,0,0,1,0,0,0,0,0,0,0
0,0,1,57,121,2,0,2,3,0,0,1,0,0,1
1,0,0,10,64,0,0,3,1,0,0,1,0,0,0
0,0,0,29,38,0,0,2,0,0,0,1,0,0,0
0,0,0,12,25,0,0,1,0,0,0,0,0,0,0
1,0,0,20,50,0,0,2,1,0,0,0,0,0,1
1,0,0,16,89,0,0,2,1,0,0,1,0,0,1
1,0,0,28,58,0,0,2,1,0,0,1,0,0,0
1,0,0,22,29,0,0,2,0,0,0,1,0,0,0
0,0,0,21,30,0,0,2,1,0,0,1,0,0,0
1,0,1,16,71,0,0,3,2,0,0,1,0,0,0
0,0,0,35,44,0,0,2,0,0,0,1,0,0,1
1,0,0,16,58,0,0,3,3,0,0,1,0,0,0
0,0,0,47,56,0,0,2,0,0,0,1,0,0,0
1,0,0,34,42,0,0,2,2,0,0,1,0,0,1
1,0,0,13,36,0,0,3,0,0,0,2,0,0,0
1,0,0,30,38,0,0,2,0,0,0,1,0,0,0
0,0,1,24,33,0,0,2,0,0,0,1,0,0,1
1,0,0,27,35,0,0,2,0,0,0,1,0,0,1
0,0,0,38,47,0,0,2,1,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,14,29,0,0,2,0,0,0,1,0,0,1
0,0,0,23,32,0,0,2,0,0,0,1,0,0,0
1,0,0,10,67,0,0,1,7,0,0,0,0,0,0
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,22,106,0,0,3,1,0,0,1,0,0,1
1,0,0,25,70,0,0,1,4,0,0,0,0,0,0
0,0,0,15,163,2,0,1,1,0,1,0,0,0,1
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
1,0,0,16,85,0,0,2,4,0,0,1,0,0,1
0,0,0,22,44,0,0,3,1,0,0,1,0,0,1
1,0,0,14,54,0,0,1,0,0,0,0,0,0,1
0,0,0,19,54,0,0,3,0,0,1,2,0,0,0
0,0,0,20,29,0,0,2,1,0,0,1,0,0,0
0,0,0,7,38,0,0,1,3,0,0,0,0,0,0
1,0,0,12,20,0,0,2,0,0,0,1,0,0,0
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
0,0,0,6,22,0,0,1,0,0,0,0,0,0,1
0,0,0,18,63,0,0,2,2,0,0,1,0,0,0
1,0,0,25,73,0,0,3,1,0,0,1,0,0,0
1,0,1,27,81,0,0,2,0,0,0,1,0,0,1
1,0,1,18,216,2,0,2,0,0,1,0,0,0,1
0,0,0,16,83,0,0,2,0,0,0,1,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
0,0,0,19,38,0,0,2,0,0,0,0,0,0,1
1,0,0,17,68,1,0,3,1,0,0,1,0,0,1
1,0,0,35,71,0,0,2,1,0,0,1,0,0,1
0,0,0,11,23,0,0,1,0,0,0,0,0,0,0
1,0,0,14,37,0,0,2,0,0,0,1,0,0,1
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
0,0,0,34,43,0,0,2,2,0,0,1,0,0,1
0,0,0,7,36,0,0,1,1,0,0,0,0,0,0
1,0,0,42,50,0,0,4,0,0,0,3,0,0,1
1,0,0,36,44,0,0,3,0,0,0,2,0,0,1
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
1,0,0,19,58,0,0,3,1,0,0,1,0,0,0
0,0,0,17,66,0,0,2,2,0,0,1,0,0,0
1,0,1,63,241,2,0,5,0,2,0,4,0,0,1
1,0,0,18,44,0,0,2,0,0,0,1,0,0,0
0,0,0,9,18,0,0,1,0,0,0,0,0,0,0
1,0,0,14,39,0,0,2,0,0,1,0,0,0,1
0,0,0,17,46,0,0,3,0,0,1,1,0,0,0
0,0,0,22,51,0,0,3,0,0,0,1,0,0,1
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
0,0,0,24,37,0,0,2,0,0,2,1,0,0,0
1,0,0,16,52,0,0,3,0,0,0,1,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
0,0,0,13,34,0,0,1,1,0,0,0,0,0,1
0,0,0,17,56,0,0,4,0,0,0,0,0,0,1
1,0,0,12,32,0,0,1,1,0,0,0,0,0,0
0,0,0,17,26,0,0,2,1,0,0,1,0,0,1
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
1,0,0,21,57,0,0,2,1,0,0,1,0,0,1
1,0,0,41,59,0,0,4,3,0,0,3,0,0,1
1,0,1,15,102,0,0,1,1,0,0,0,0,0,1
1,0,0,13,39,0,0,1,0,0,0,0,0,0,1
0,0,0,23,35,0,0,2,1,0,0,1,0,0,0
1,0,0,20,28,0,0,2,0,0,0,1,0,0,1
1,0,0,23,30,0,0,2,0,0,0,1,0,0,1
1,0,0,24,101,0,0,2,10,0,0,1,0,0,0
1,0,0,23,30,0,0,3,0,0,0,2,0,0,0
0,0,0,35,44,0,0,4,2,0,0,3,0,0,1
0,0,0,22,39,0,0,1,0,0,0,0,0,0,1
1,0,0,23,90,0,0,3,5,0,0,1,0,0,0
1,0,0,15,34,0,0,1,0,0,0,0,0,0,1
1,0,0,11,36,0,0,2,1,0,0,1,0,0,1
0,0,0,16,37,0,0,2,0,0,0,1,0,0,0
1,0,0,17,39,0,0,2,0,0,0,1,0,0,0
0,0,0,33,42,0,0,4,0,0,0,3,0,0,1
1,0,0,20,48,0,0,2,0,0,0,1,0,0,1
1,0,0,12,75,0,1,2,1,0,3,0,0,0,1
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,0,20,50,0,0,3,0,0,0,1,0,0,0
1,0,0,17,92,0,0,3,3,0,0,1,0,0,1
1,0,0,24,31,0,0,2,0,0,0,1,0,0,1
1,0,0,18,25,0,0,1,0,0,0,0,0,0,0
1,0,0,33,41,0,0,3,2,0,0,2,0,0,1
1,0,0,14,22,0,0,2,0,0,0,1,0,0,0
1,0,1,15,76,0,0,2,0,1,0,1,0,0,1
1,0,0,14,40,0,0,1,0,0,0,0,0,0,0
0,0,0,32,51,0,0,3,0,0,0,1,0,0,1
0,0,0,14,60,0,0,2,4,0,0,1,0,0,0
1,0,0,25,33,0,0,2,0,0,0,1,0,0,0
0,0,1,23,131,1,0,2,1,1,0,0,0,0,1
1,0,0,15,68,0,0,2,1,0,0,0,0,0,1
1,0,1,22,51,0,0,2,0,0,0,1,0,0,1
1,0,0,17,45,0,0,2,0,0,0,1,0,0,1
0,0,0,16,67,0,0,2,2,0,0,1,0,0,0
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
1,0,1,15,92,0,0,3,0,0,0,1,0,0,1
1,0,0,27,34,0,0,2,1,0,0,1,0,0,1
1,0,0,13,54,0,0,2,1,0,0,1,0,0,0
1,0,0,33,40,0,0,2,0,0,0,1,0,0,1
1,0,0,17,70,0,0,2,5,0,0,1,0,0,0
1,0,0,4,18,0,0,1,0,0,0,0,0,0,1
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,0,16,24,0,0,3,0,0,0,2,0,0,0
0,0,1,15,54,0,0,2,0,0,0,1,0,0,0
0,0,0,20,66,0,0,3,3,0,0,1,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
0,0,0,13,22,0,0,2,0,0,0,1,0,0,1
1,0,1,16,78,0,0,2,4,0,0,0,0,0,0
1,0,0,16,98,0,1,3,1,0,0,0,0,0,1
1,0,1,14,44,0,0,3,0,0,0,1,0,0,0
0,0,1,46,124,2,0,5,0,0,2,4,0,0,1
0,0,0,16,45,0,0,2,0,0,3,1,0,0,0
0,0,0,28,48,0,0,5,0,0,0,3,0,0,1
1,0,0,6,28,0,0,1,0,0,0,0,0,0,1
1,0,0,26,63,0,0,3,1,0,0,1,0,0,0
0,0,0,16,58,0,0,2,2,0,0,1,0,0,0
0,0,1,42,51,0,0,2,4,0,0,1,0,0,1
1,0,0,15,23,0,0,2,0,0,0,1,0,0,0
1,0,0,15,23,0,0,2,0,0,0,1,0,0,0
1,0,0,21,58,0,0,2,3,0,0,1,0,0,0
0,0,0,11,54,0,0,2,0,0,0,1,0,0,1
1,0,1,11,392,9,1,24,0,0,18,2,0,0,1
1,0,1,17,78,0,0,1,7,0,0,0,0,0,0
0,0,0,17,57,0,0,2,4,0,0,1,0,0,0
0,0,0,37,46,0,0,4,2,0,0,3,0,0,1
0,0,0,25,43,0,0,5,0,0,0,3,0,0,1
0,0,1,14,51,0,0,3,0,0,0,2,0,0,1
1,0,0,20,53,0,0,2,0,0,0,0,0,0,1
1,0,0,40,57,0,0,5,0,0,0,3,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
1,0,0,14,46,0,0,2,0,0,0,0,0,0,0
0,0,1,11,192,0,0,15,10,0,7,1,0,0,1
0,0,0,9,18,0,0,1,0,0,0,0,0,0,0
0,0,0,24,33,0,0,1,0,0,0,0,0,0,1
0,0,0,13,22,0,0,2,0,0,0,1,0,0,0
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
1,0,0,21,28,0,0,2,0,0,0,1,0,0,0
0,0,0,47,77,0,0,4,0,0,0,2,0,0,1
0,0,0,16,64,0,0,3,0,0,0,1,0,0,1
1,0,0,24,58,0,0,3,0,0,1,1,0,0,0
0,0,0,16,47,0,0,3,5,0,0,1,0,0,1
0,0,0,8,17,0,0,1,0,0,0,0,0,0,0
1,0,1,12,68,0,0,3,3,0,2,1,0,0,0
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
1,0,1,20,172,3,0,6,1,0,3,0,0,0,1
1,0,0,12,19,0,0,2,0,0,0,1,0,0,0
1,0,0,18,50,0,0,3,1,0,0,1,0,0,1
0,0,0,40,58,0,0,5,2,0,0,3,0,0,1
0,0,1,69,78,0,0,4,2,0,0,3,0,0,1
1,0,0,16,61,0,0,2,4,0,0,1,0,0,0
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
1,0,0,14,21,0,0,1,0,0,0,0,0,0,0
1,0,0,27,44,0,0,2,0,0,0,1,0,0,0
1,0,0,38,46,0,0,2,0,0,0,1,0,0,0
1,0,0,24,32,0,0,2,0,0,0,1,0,0,1
1,0,0,26,34,0,0,2,1,0,0,1,0,0,1
1,0,1,20,187,3,0,6,2,0,3,0,0,0,1
1,0,0,11,66,0,0,3,0,0,1,1,0,0,1
1,0,0,31,70,1,0,3,0,0,0,1,0,0,1
1,0,0,12,25,0,0,2,0,0,0,1,0,0,1
0,0,0,11,54,0,0,2,0,0,0,1,0,0,1
1,0,0,34,42,0,0,2,2,0,0,1,0,0,0
1,0,0,17,62,0,0,2,4,0,0,1,0,0,0
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
1,0,0,39,74,0,0,3,2,0,1,2,0,0,1
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
0,0,1,46,123,2,0,5,0,0,2,4,0,0,1
1,0,0,15,43,0,0,3,0,0,0,1,1,0,0
0,0,1,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,25,91,0,0,3,7,0,0,1,1,0,0
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,0,17,103,0,0,3,0,0,8,1,0,0,0
0,0,0,15,24,0,0,1,0,0,0,0,0,0,0
0,0,0,11,260,0,0,6,0,0,0,0,0,0,1
1,0,0,19,163,0,0,5,6,1,0,1,0,0,1
1,0,0,14,49,0,0,3,2,0,0,2,0,0,0
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
0,0,0,25,34,0,0,2,0,0,0,1,0,0,1
1,0,0,16,70,0,0,5,2,0,0,1,0,0,1
1,0,0,11,44,0,0,2,0,0,0,0,0,0,1
1,0,0,16,76,0,0,3,1,0,0,1,0,0,1
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
1,0,0,24,65,0,0,3,0,0,2,1,0,0,0
0,0,0,26,35,0,0,2,0,0,0,1,0,0,0
0,0,0,19,53,0,0,4,0,0,0,3,0,0,0
0,0,1,28,77,0,0,2,0,0,0,1,0,0,1
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
0,0,1,8,229,0,0,3,28,0,0,0,0,0,1
1,0,0,12,43,0,0,3,0,0,0,1,0,0,0
1,0,0,22,71,0,0,3,0,0,0,1,0,0,1
1,0,0,28,49,0,0,2,1,0,0,1,0,0,1
0,0,0,24,44,0,0,3,0,0,0,1,0,0,1
0,0,0,14,66,0,0,3,0,0,6,1,0,0,0
1,0,0,29,56,0,0,2,2,0,0,1,0,0,1
0,0,0,17,39,0,0,2,0,0,0,1,0,0,1
1,0,0,14,42,0,0,3,0,0,0,1,0,0,0
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
1,0,1,15,113,0,0,2,13,0,0,1,1,0,0
0,0,0,15,113,0,0,2,2,0,2,1,0,0,1
0,0,0,16,33,0,0,2,0,0,0,1,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
0,0,0,33,81,0,0,4,4,0,0,2,0,0,0
0,0,0,21,30,0,0,2,0,0,0,1,0,0,1
1,0,0,18,49,0,0,3,0,0,0,1,0,0,1
0,0,0,13,60,0,0,2,6,0,0,1,0,0,0
0,0,0,13,22,0,0,2,0,0,0,1,0,0,1
0,0,0,12,260,0,0,2,1,0,0,1,0,0,1
1,0,0,16,47,0,2,2,1,0,0,0,0,0,1
0,0,0,23,32,0,0,3,0,0,0,2,0,0,0
0,0,0,9,21,0,0,2,0,0,0,1,0,0,0
1,0,0,12,38,0,0,1,1,0,0,0,0,0,0
1,0,0,25,33,0,0,2,1,0,0,1,0,0,1
1,0,0,23,31,0,0,2,0,0,0,1,0,0,1
1,0,0,17,37,0,0,1,0,0,0,0,0,0,1
0,0,0,17,86,0,0,3,1,1,0,1,0,0,1
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
0,0,0,18,87,0,0,1,8,0,0,0,0,0,0
0,0,0,16,25,0,0,1,0,0,0,0,0,0,1
1,0,1,35,53,0,0,4,1,0,0,3,0,0,1
1,0,0,13,45,0,0,2,0,0,3,1,0,0,0
1,0,1,44,154,0,0,6,0,0,0,4,0,0,1
0,0,0,16,40,0,0,2,0,0,0,1,0,0,0
1,0,0,25,38,0,0,2,0,0,0,1,0,0,1
0,0,0,19,28,0,0,4,0,0,0,3,0,0,0
1,0,0,23,31,0,0,2,0,0,0,1,0,0,1
1,0,0,25,58,0,0,2,2,0,0,1,0,0,0
1,0,0,10,18,0,0,2,0,0,0,1,0,0,0
1,0,1,50,76,0,0,4,1,0,0,3,0,0,1
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
0,0,0,37,95,0,0,3,1,0,0,1,0,0,1
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,16,56,0,0,2,1,0,0,1,0,0,1
1,0,0,22,30,0,0,2,0,0,0,1,0,0,0
0,0,0,16,39,0,0,2,0,0,0,1,0,0,0
1,0,0,28,48,0,0,1,0,0,0,0,0,0,1
1,0,0,20,36,0,0,2,0,0,0,1,0,0,1
0,0,0,39,85,0,0,2,2,0,0,1,0,0,1
1,0,0,24,46,0,0,2,3,0,0,1,0,0,0
1,0,0,30,96,0,0,2,6,0,0,1,0,0,0
1,0,0,24,31,0,0,2,0,0,0,1,0,0,1
1,0,0,17,72,0,0,1,6,0,0,0,0,0,0
0,0,0,32,41,0,0,2,0,0,0,1,0,0,0
1,0,1,14,439,0,0,3,2,0,0,1,0,0,1
0,0,0,35,44,0,0,2,3,0,0,1,0,0,1
1,0,0,23,73,0,0,2,6,0,0,1,1,0,0
0,0,0,24,32,0,0,2,0,0,0,1,0,0,1
1,0,0,19,42,0,0,2,0,0,0,1,0,0,0
1,0,0,30,38,0,0,4,1,0,0,3,0,0,1
1,0,0,13,48,0,0,3,0,0,2,1,0,0,0
1,0,0,11,19,0,0,2,0,0,0,1,0,0,1
0,0,0,11,54,0,0,2,0,0,0,1,0,0,1
1,0,1,42,116,2,0,4,0,0,2,3,0,0,1
1,0,1,37,101,0,0,2,0,0,0,1,0,0,1
0,0,0,21,48,0,0,1,0,0,0,0,0,0,1
0,0,0,23,57,0,0,2,1,1,0,1,0,0,0
1,0,0,14,21,0,0,1,0,0,0,0,0,0,0
0,0,1,42,120,2,0,4,0,0,2,3,0,0,1
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,0,21,32,0,0,2,0,0,0,1,0,0,1
0,0,0,16,25,0,0,2,0,0,0,1,0,0,0
1,0,1,20,111,0,0,4,1,0,0,1,0,0,1
0,0,1,13,66,0,0,2,0,0,1,1,0,0,1
1,0,0,16,48,0,0,1,1,0,0,0,0,0,1
1,0,0,13,23,0,0,2,0,0,0,1,0,0,1
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
1,0,0,15,47,0,0,1,1,0,0,0,0,0,1
0,0,0,37,46,0,0,2,2,0,0,1,0,0,0
1,0,0,26,69,0,0,3,4,0,0,1,0,0,0
1,0,0,30,37,0,0,2,0,0,0,1,0,0,0
1,0,0,18,63,0,1,2,0,0,0,0,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
0,0,0,16,43,0,0,3,0,0,0,1,1,0,0
0,0,0,16,32,0,0,1,0,0,0,0,0,0,1
1,0,0,24,50,0,0,3,0,0,0,1,0,0,0
1,0,0,15,44,0,0,3,0,0,0,1,0,0,0
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
0,0,0,22,105,0,0,2,3,0,2,1,0,0,1
1,0,1,31,45,0,0,3,1,0,0,2,0,0,1
1,0,0,24,32,0,0,2,1,0,0,1,0,0,0
1,0,0,15,57,0,0,2,0,0,6,1,0,0,0
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
0,0,1,19,155,0,0,4,2,0,1,0,0,0,1
1,0,1,13,21,0,0,3,0,0,0,2,0,0,1
1,0,0,17,47,0,0,2,0,0,0,1,0,0,1
1,0,0,14,36,0,0,2,0,0,0,1,0,0,1
1,0,0,26,65,0,0,2,3,0,0,1,0,0,0
1,0,0,16,23,0,0,2,0,0,0,1,0,0,0
0,0,0,37,46,0,0,2,2,0,0,1,0,0,1
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
1,0,1,14,54,0,0,2,0,0,0,1,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
1,0,0,13,63,0,0,2,3,0,0,1,0,0,0
1,0,0,20,65,0,0,2,4,0,0,1,0,0,0
1,0,0,48,65,0,0,3,0,0,0,1,0,0,1
1,0,1,13,136,1,1,5,0,0,1,0,0,0,1
1,0,0,37,45,0,0,2,1,0,0,1,0,0,1
1,0,0,32,48,0,0,4,0,0,0,2,0,0,1
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,16,44,0,0,1,1,0,0,0,0,0,1
0,0,0,20,48,0,0,3,0,0,0,1,0,0,0
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
1,0,0,15,22,0,0,2,0,0,0,1,0,0,0
0,0,0,18,41,0,0,2,0,0,1,1,0,0,0
1,0,1,15,73,0,0,2,0,0,0,1,0,0,1
1,0,0,61,69,0,0,4,0,0,0,3,0,0,1
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
1,0,0,22,57,0,0,3,0,0,0,1,0,0,0
1,0,0,14,46,0,0,3,1,0,0,1,0,0,0
0,0,1,46,124,2,0,5,0,0,2,4,0,0,1
0,0,0,21,30,0,0,2,1,0,0,1,0,0,1
1,0,0,20,66,0,0,3,0,0,3,1,0,0,0
1,0,0,18,69,0,0,2,2,0,0,0,0,0,1
1,0,0,21,98,0,0,1,0,0,7,0,0,0,0
0,0,0,30,63,0,0,3,2,0,0,1,0,0,0
1,0,0,20,37,0,0,2,0,0,0,1,0,0,1
1,0,0,10,28,0,0,1,0,0,0,0,0,0,0
1,0,0,44,61,0,0,4,3,0,0,3,0,0,1
1,0,0,26,51,0,0,2,3,0,0,1,0,0,0
0,0,0,18,31,0,0,2,0,0,0,1,0,0,0
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
1,0,0,25,101,0,0,2,8,0,0,1,0,0,1
0,0,0,17,26,0,0,2,1,0,0,1,0,0,1
0,0,1,27,77,0,0,3,0,0,0,1,0,0,1
0,0,0,20,28,0,0,2,1,0,0,1,0,0,0
1,0,0,29,69,0,0,4,0,0,0,3,0,0,1
1,0,0,26,34,0,0,2,2,0,0,1,0,0,0
0,0,0,20,46,0,0,2,0,0,0,0,0,0,1
0,0,0,22,31,0,0,2,0,0,0,1,0,0,0
0,0,0,13,121,0,0,2,17,0,0,1,0,0,0
1,0,1,45,66,0,0,6,0,0,0,4,0,0,1
1,0,0,24,53,0,0,3,1,0,0,1,0,0,1
1,0,0,14,22,0,0,3,0,0,0,2,0,0,0
1,0,0,23,30,0,0,2,0,0,0,1,0,0,0
1,0,0,21,59,0,0,3,1,0,0,1,0,0,0
1,0,0,21,53,0,0,2,1,0,0,0,0,0,1
1,0,0,14,22,0,0,2,0,0,0,1,0,0,0
1,0,0,9,24,0,0,1,0,0,0,0,0,0,1
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
0,0,0,14,71,0,0,3,2,0,0,1,0,0,0
1,0,0,13,37,0,0,3,0,0,0,1,0,0,0
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,10,21,0,0,2,0,0,0,1,0,0,0
0,0,0,20,62,0,0,2,4,0,0,1,0,0,0
1,0,0,21,29,0,0,2,1,0,0,1,0,0,1
0,0,0,16,70,0,0,2,1,0,1,1,0,0,1
1,0,0,12,110,0,0,3,1,0,1,1,0,0,1
1,0,0,15,46,0,0,2,1,0,0,1,0,0,0
1,0,0,26,53,0,0,2,0,0,1,1,0,0,0
0,0,0,15,99,0,0,2,2,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,14,63,0,0,2,2,0,0,1,0,0,0
1,0,0,6,32,0,0,1,2,0,0,0,0,0,1
1,0,0,16,53,0,0,3,3,0,0,1,0,0,0
1,0,0,11,74,0,0,3,1,0,1,1,0,0,0
1,0,0,24,31,0,0,2,0,0,0,1,0,0,1
1,0,0,17,45,0,0,3,0,0,0,2,0,0,0
1,0,0,21,50,0,0,2,0,0,0,1,0,0,1
0,0,0,21,83,0,0,2,1,0,0,1,0,0,0
1,0,0,12,167,0,0,2,1,0,0,1,0,0,1
1,0,0,22,29,0,0,2,0,0,0,1,0,0,1
1,0,0,8,41,0,0,1,0,1,0,0,0,0,1
1,0,1,13,54,0,0,3,0,0,2,1,0,0,0
0,0,0,24,77,0,0,3,2,0,5,1,0,0,0
0,0,0,15,54,0,0,2,0,0,4,1,0,0,0
0,0,0,15,51,0,0,3,1,0,0,1,0,0,0
0,0,0,19,28,0,0,2,0,0,0,1,0,0,0
0,0,1,31,40,0,0,4,0,0,0,3,0,0,1
1,0,0,35,42,0,0,2,0,0,0,1,0,0,1
0,0,0,16,49,0,0,2,0,0,1,1,0,0,0
1,0,0,29,77,0,0,3,0,0,0,2,0,0,1
0,0,1,61,127,0,0,3,4,0,2,1,0,0,1
1,0,0,30,47,0,0,3,1,0,0,1,0,0,1
0,0,0,64,102,0,0,4,3,4,0,2,0,0,1
1,0,0,213,262,0,1,13,0,0,0,11,0,0,1
1,0,0,24,48,0,0,2,1,0,0,1,0,0,0
1,0,0,29,56,0,0,2,0,0,0,1,0,0,0
1,0,0,16,60,0,0,3,6,0,0,1,0,0,0
0,0,0,16,34,0,0,2,0,0,0,1,0,0,0
0,0,1,16,43,0,0,2,0,0,0,1,0,0,0
0,0,0,26,40,0,0,4,0,0,0,3,0,0,1
1,0,0,38,56,0,0,4,3,0,0,3,0,0,1
1,0,0,39,75,0,0,3,2,0,1,2,0,0,1
1,0,0,32,40,0,0,2,0,0,0,1,0,0,1
1,0,0,29,36,0,0,2,2,0,0,1,0,0,0
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
1,0,0,6,21,0,0,1,0,0,0,0,0,0,0
